lead_hour,station,rmse,mae,r2,rmsle
1,mean,19.979953130086262,11.76337726910909,0.9405105126901908,0.364428607126077
2,mean,27.347485701243084,15.6674485206604,0.8896144600862965,0.4044193799297015
3,mean,32.67924276987711,18.96529722213745,0.8428411152639547,0.45626576741536456
4,mean,35.591617584228516,20.774011929829914,0.8138206896433781,0.4834232156475385
5,mean,38.52068408330282,22.703340848286945,0.7822022093963437,0.5895250141620636
6,mean,40.924452781677246,23.732747395833332,0.7541428989282001,0.5244012475013733
7,mean,42.41954040527344,24.690123240152996,0.7360755403765048,0.5663668066263199
8,mean,43.95308748881022,25.482583045959473,0.7163218017118641,0.5638696153958639
9,mean,45.4730650583903,26.622106552124023,0.6958974503103555,0.5689902752637863
10,mean,47.130958239237465,27.01911465326945,0.6732187871403251,0.5590030948321024
11,mean,48.52645301818848,28.014665603637695,0.6535843005012448,0.579519251982371
12,mean,50.23103396097819,29.040931542714436,0.6291551881739742,0.6223985999822617
13,mean,52.12000751495361,30.054552396138508,0.6006531552800886,0.6344724396864573
14,mean,52.95597267150879,30.975947221120197,0.5880073454332878,0.6772458702325821
15,mean,54.720146814982094,32.19955046971639,0.5602585155463643,0.6901482045650482
16,mean,55.788828214009605,32.91102536519369,0.543134018466711,0.7155705094337463
17,mean,57.53506342569987,34.13945690790812,0.5140121762795768,0.7409033924341202
18,mean,59.13701788584391,35.15727790196737,0.48644296056326325,0.7755440920591354
19,mean,60.688920656840004,36.49827686945597,0.45883477964407543,0.8070751825968424
20,mean,62.298342068990074,37.81090418497721,0.4295569509521342,0.8386829147736231
21,mean,63.4486338297526,38.84897422790527,0.408363952045891,0.8716226518154144
22,mean,64.44879786173503,40.06275780995687,0.3898155998124217,0.9021452267964681
23,mean,66.05841286977132,40.95834986368815,0.35881934356015205,0.9149199277162552
24,mean,67.38809998830159,42.230674743652344,0.3331270814107888,0.9463522185881933
