lead_hour,station,rmse,mae,r2,rmsle
1,mean,20.66695769627889,12.387147108713785,0.935608890402079,0.47287144760290784
2,mean,29.32636006673177,17.261247873306274,0.8726909489391543,0.5183448294798533
3,mean,34.89194138844808,20.96196476618449,0.8206083591516364,0.5638804882764816
4,mean,38.88180923461914,23.267342408498127,0.7775129640775197,0.6064719806114832
5,mean,41.723538080851235,25.114814917246502,0.7440280521049772,0.6440421988566717
6,mean,43.81104373931885,26.41615915298462,0.7179340234366363,0.6766234487295151
7,mean,45.60344664255778,27.635000864664715,0.6946772441991178,0.6616959323485693
8,mean,47.56217543284098,28.90475050608317,0.6677646835940493,0.6784289528926214
9,mean,48.65444564819336,29.638632615407307,0.652147047624069,0.6896869589885076
10,mean,49.65126323699951,30.150182406107586,0.637798767764972,0.6840487917264303
11,mean,51.05954615275065,30.9711488087972,0.6164910241722821,0.7328348557154337
12,mean,52.23338190714518,32.03770971298218,0.5987333115680198,0.7343096733093262
13,mean,54.12030855814616,33.661354064941406,0.5689358970842437,0.7616612861553828
14,mean,55.40765825907389,34.002346674601235,0.5483698343200873,0.7853751530249914
15,mean,56.66718037923177,35.44826793670654,0.5270075853678665,0.7957603136698405
16,mean,57.951197942097984,36.39824724197388,0.5055353606280946,0.8315330495436987
17,mean,59.58572133382162,37.6305128733317,0.47721367799182013,0.8682407240072886
18,mean,60.8335870107015,38.47744941711426,0.45495799715026003,0.8885738253593445
19,mean,62.11528078715006,39.39136950174967,0.43159611003846915,0.9047550559043884
20,mean,63.077798207600914,40.30155086517334,0.41404744559061846,0.9258688439925512
21,mean,63.80010223388672,40.57397429148356,0.40017769281524324,0.9440408249696096
22,mean,65.03252569834392,41.72367572784424,0.37724324345939725,0.9665016184250513
23,mean,65.7790568669637,42.213966051737465,0.3632252170047588,0.9771603047847748
24,mean,66.50097211201985,42.763566652933754,0.3488586436333864,1.0010871787865956
