lead_hour,station,rmse,mae,r2,rmsle
1,Dingling,21.78786849975586,13.672176361083984,0.9013775770963709,0.4879434108734131
1,Changping,20.952184677124023,13.0118408203125,0.916826373991666,0.4523357152938843
1,Huairou,18.511547088623047,10.42514705657959,0.9276901612071107,0.5575791001319885
1,Shunyi,18.88167953491211,10.904546737670898,0.9471093734214902,0.40780389308929443
1,Wanliu,18.944210052490234,11.539793014526367,0.9461284024499168,0.42535772919654846
1,Guanyuan,19.827274322509766,12.26280403137207,0.9458645990789918,0.4130539894104004
1,Aotizhongxin,19.561100006103516,12.348665237426758,0.9453110507979516,0.43807175755500793
1,Nongzhanguan,24.896806716918945,15.162304878234863,0.9209271137583849,0.6481330990791321
1,Gucheng,21.44816017150879,12.742084503173828,0.9427492760613808,0.5849583148956299
1,Wanshouxigong,22.453231811523438,12.272856712341309,0.9408705856201234,0.40120142698287964
1,Tiantan,19.329219818115234,12.161454200744629,0.9476785709420247,0.4412976801395416
1,Dongsi,21.41020965576172,12.142091751098633,0.9447736003995362,0.41672125458717346
2,Dingling,26.414669036865234,15.96915054321289,0.8550569350979113,0.5295069217681885
2,Changping,27.217493057250977,16.08600425720215,0.8596520312519481,0.48476988077163696
2,Huairou,25.647300720214844,14.661791801452637,0.8611858331180735,0.5770761966705322
2,Shunyi,28.02193260192871,16.522592544555664,0.8835005209498947,0.4896155297756195
2,Wanliu,28.167442321777344,16.86043930053711,0.8808988762114559,0.5029768943786621
2,Guanyuan,29.08924674987793,17.492225646972656,0.8834686843371762,0.47300127148628235
2,Aotizhongxin,28.475116729736328,17.042747497558594,0.8841089146688295,0.4767210781574249
2,Nongzhanguan,34.36536407470703,20.153789520263672,0.8493313665280996,0.5859503746032715
2,Gucheng,32.144100189208984,18.332672119140625,0.8714102382680592,0.5898058414459229
2,Wanshouxigong,32.24807357788086,18.02362632751465,0.878025080507616,0.4757186472415924
2,Tiantan,28.711013793945312,18.137245178222656,0.8845566528281876,0.5371926426887512
2,Dongsi,31.414567947387695,17.852689743041992,0.8810962535026003,0.4978026747703552
3,Dingling,30.0845947265625,17.953479766845703,0.8119904687197437,0.5708087086677551
3,Changping,31.76661491394043,18.515913009643555,0.8088204611574307,0.5295634865760803
3,Huairou,29.272905349731445,17.56760597229004,0.8191559407710278,0.6053211092948914
3,Shunyi,34.915435791015625,21.60444450378418,0.8191292705962101,0.5833264589309692
3,Wanliu,33.724998474121094,20.727928161621094,0.8292666859714384,0.565072774887085
3,Guanyuan,35.128231048583984,21.937463760375977,0.830058792163924,0.5615680813789368
