lead_hour,station,rmse,mae,r2,rmsle
1,Dingling,18.892671585083008,11.860427856445312,0.9258462762022209,0.4568086266517639
1,Changping,18.71561050415039,11.610823631286621,0.9336356298047722,0.4051840305328369
1,Huairou,23.386316299438477,13.645312309265137,0.8845920736491384,0.638874888420105
1,Shunyi,19.296445846557617,11.55251693725586,0.9447601953374842,0.38093316555023193
1,Wanliu,19.50182342529297,12.176542282104492,0.9429103675991952,0.4009799659252167
1,Guanyuan,20.55130386352539,13.281977653503418,0.9418386996822539,0.4074256420135498
1,Aotizhongxin,20.02922248840332,12.870285987854004,0.9426621752683257,0.426782488822937
1,Nongzhanguan,26.362220764160156,15.73970890045166,0.9113447806169687,0.6510423421859741
1,Gucheng,24.612459182739258,14.931746482849121,0.9246104928565431,0.6382546424865723
1,Wanshouxigong,23.19699478149414,12.921284675598145,0.9368883892184752,0.376789391040802
1,Tiantan,19.321008682250977,12.563687324523926,0.9477230219995622,0.43463122844696045
1,Dongsi,22.541868209838867,13.45294189453125,0.9387812165240543,0.38468849658966064
2,Dingling,24.74445152282715,15.519686698913574,0.8728071458035404,0.5513598322868347
2,Changping,26.56173324584961,16.859756469726562,0.8663334686724319,0.5336968898773193
2,Huairou,30.503803253173828,19.15647315979004,0.8036375397566363,0.5623148679733276
2,Shunyi,29.153459548950195,18.422983169555664,0.8739020658346184,0.5361935496330261
2,Wanliu,28.422040939331055,17.646814346313477,0.8787360973882495,0.4975176155567169
2,Guanyuan,30.412450790405273,19.865964889526367,0.8726260708485295,0.531967043876648
2,Aotizhongxin,29.352497100830078,18.672800064086914,0.8768571715538555,0.5359015464782715
2,Nongzhanguan,35.121700286865234,21.466386795043945,0.8426263420488942,0.5011755228042603
2,Gucheng,33.18218231201172,19.755556106567383,0.8629706282720873,0.6353575587272644
2,Wanshouxigong,33.964481353759766,20.191495895385742,0.8646952885988034,0.5128462910652161
2,Tiantan,29.002294540405273,19.166181564331055,0.8822023609696066,0.5691954493522644
2,Dongsi,32.14734649658203,19.409320831298828,0.8754844483888331,0.4814552366733551
3,Dingling,29.103559494018555,16.85326385498047,0.8240522211501418,0.6027583479881287
3,Changping,30.83747673034668,17.82758331298828,0.8198404915890292,0.5563429594039917
3,Huairou,31.159700393676758,19.764705657958984,0.7950919064011424,1.0730208158493042
3,Shunyi,35.06222152709961,20.45469856262207,0.8176052857059897,0.6866276860237122
3,Wanliu,32.917388916015625,19.513492584228516,0.837345870353712,0.6297478675842285
3,Guanyuan,35.117401123046875,21.028106689453125,0.8301635473767813,0.5721701979637146
3,Aotizhongxin,34.26995849609375,20.31160545349121,0.8321476638675421,0.5063721537590027
3,Nongzhanguan,38.79216384887695,23.589797973632812,0.8080027249265433,0.9198112487792969
3,Gucheng,38.748416900634766,23.365306854248047,0.8131443720211442,0.931739330291748
