lead_hour,station,rmse,mae,r2,rmsle
1,Dingling,16.587926864624023,8.949185371398926,0.942834973042113,0.3294883072376251
1,Changping,16.728073120117188,9.359951972961426,0.9469825439301983,0.31907644867897034
1,Huairou,16.04372787475586,7.836671829223633,0.945684650985594,0.32335686683654785
1,Shunyi,16.770902633666992,9.195807456970215,0.9582736559352478,0.2894347608089447
1,Wanliu,16.37565803527832,8.982542991638184,0.9597464323442487,0.3129269778728485
1,Guanyuan,17.341476440429688,9.75770092010498,0.958587879115266,0.2967267632484436
1,Aotizhongxin,16.609743118286133,9.243182182312012,0.9605689017209752,0.3032187223434448
1,Nongzhanguan,18.32244110107422,10.134543418884277,0.9571740514975924,0.3642105758190155
1,Gucheng,18.730661392211914,9.495370864868164,0.9563376489886367,0.2828422784805298
1,Wanshouxigong,20.342021942138672,10.112957000732422,0.9514673381729627,0.3029254674911499
1,Tiantan,16.472747802734375,9.58996295928955,0.9620000505665214,0.32732897996902466
1,Dongsi,18.948402404785156,9.807204246520996,0.9567436273588541,0.2977587878704071
2,Dingling,23.718582153320312,12.865888595581055,0.8831349758268041,0.42577508091926575
2,Changping,23.95786476135254,13.867142677307129,0.8912558090558661,0.4221635162830353
2,Huairou,22.396095275878906,12.217822074890137,0.8941489558905276,0.45342111587524414
2,Shunyi,25.813390731811523,14.982392311096191,0.9011406094366643,0.42792513966560364
2,Wanliu,24.229347229003906,14.119011878967285,0.911873919673627,0.4387156069278717
2,Guanyuan,26.261920928955078,15.345702171325684,0.9050203249133348,0.4196944534778595
2,Aotizhongxin,25.674646377563477,15.00263500213623,0.9057832840737592,0.43018755316734314
2,Nongzhanguan,26.94743537902832,15.392377853393555,0.9073563188181063,0.45770958065986633
2,Gucheng,28.727649688720703,15.472809791564941,0.8972920691641404,0.42813968658447266
2,Wanshouxigong,29.6751766204834,16.208051681518555,0.8967120628561798,0.42217564582824707
2,Tiantan,25.65100860595703,15.163300514221191,0.9078530877802701,0.4335101842880249
2,Dongsi,28.95174789428711,16.310922622680664,0.8990089418911522,0.43998920917510986
