lead_hour,station,rmse,mae,r2,rmsle
1,Dingling,16.53879737854004,9.247798919677734,0.9431730909035573,0.3408714830875397
1,Changping,16.95355796813965,9.7640380859375,0.9455436228543933,0.330959677696228
1,Huairou,16.359371185302734,8.115682601928711,0.9435264444143235,0.320806086063385
1,Shunyi,16.944599151611328,9.518009185791016,0.9574048547512052,0.2991233170032501
1,Wanliu,16.8189754486084,9.300740242004395,0.9575374673432325,0.31605634093284607
1,Guanyuan,17.419050216674805,9.871288299560547,0.9582165534437099,0.3006061911582947
1,Aotizhongxin,16.80344581604004,9.509851455688477,0.9596438481940458,0.30894890427589417
1,Nongzhanguan,18.823286056518555,10.384456634521484,0.9548007514771012,0.3645775020122528
1,Gucheng,19.02910041809082,9.68674087524414,0.9549352037457863,0.2897901237010956
1,Wanshouxigong,20.418180465698242,10.179336547851562,0.9511032610650783,0.3076525330543518
1,Tiantan,16.62409019470215,9.810946464538574,0.9612986003571551,0.33358243107795715
1,Dongsi,19.033611297607422,9.873825073242188,0.956353713814265,0.30298978090286255
2,Dingling,23.954729080200195,13.666801452636719,0.8807963365156124,0.4578467011451721
2,Changping,24.616506576538086,14.967299461364746,0.8851944898736901,0.4651568830013275
2,Huairou,23.54908561706543,13.543115615844727,0.8829696152846145,0.4728269875049591
2,Shunyi,26.8365478515625,16.526721954345703,0.8931483881966473,0.4804677665233612
2,Wanliu,25.262496948242188,15.293013572692871,0.9041982335434327,0.4758383631706238
2,Guanyuan,26.91340446472168,16.256946563720703,0.9002495241483155,0.4536196291446686
2,Aotizhongxin,26.539836883544922,16.142051696777344,0.8993264200350913,0.46761345863342285
2,Nongzhanguan,27.876646041870117,16.2651309967041,0.9008570094631513,0.47247081995010376
2,Gucheng,29.464488983154297,16.273799896240234,0.8919557609815935,0.45356059074401855
2,Wanshouxigong,30.349103927612305,17.07459259033203,0.8919674427664162,0.4515429139137268
2,Tiantan,26.486902236938477,16.170589447021484,0.9017496200715995,0.468083918094635
2,Dongsi,29.720455169677734,17.294998168945312,0.8935748480043287,0.47119417786598206
3,Dingling,26.271564483642578,14.747307777404785,0.8566283003968732,0.48654112219810486
3,Changping,27.656248092651367,16.00773811340332,0.8550941081194475,0.46842798590660095
3,Huairou,26.008272171020508,15.104095458984375,0.8572436086640632,0.49989983439445496
