lead_hour,station,rmse,mae,r2,rmsle
1,mean,17.710576216379803,9.630287647247314,0.953280337663401,0.3491461897889773
2,mean,26.50611464182536,15.13102904955546,0.8962768818797558,0.504117468992869
3,mean,31.202477773030598,17.783161799112957,0.8569170657868174,0.5110375036795934
4,mean,34.67930428187052,19.851194222768147,0.8235353514642348,0.52926737566789
5,mean,37.240596771240234,21.344723383585613,0.7967408458998134,0.5301950375239054
6,mean,39.48358631134033,22.638023535410564,0.7716632065771846,0.5412031759818395
7,mean,41.22174072265625,23.68011474609375,0.7511891052355186,0.5440100133419037
8,mean,42.338348706563316,24.462908903757732,0.7373698178605421,0.5607715547084808
9,mean,43.61407343546549,25.354913234710693,0.7210502158384311,0.5982294678688049
10,mean,45.152580897013344,26.335273106892902,0.7007650990499394,0.5928407857815424
11,mean,46.00096289316813,27.007891019185383,0.6893713716604383,0.6231057643890381
12,mean,48.087386767069496,28.030003706614178,0.6607870383827357,0.6487943778435389
13,mean,49.19743792215983,29.065179030100506,0.6447460794288066,0.6604968210061392
14,mean,51.44378503163656,30.184339841206867,0.611693615021457,0.6794648120800654
15,mean,52.725708643595375,30.94324016571045,0.5921039434130821,0.7076562146345774
16,mean,54.26214726765951,32.09877761205038,0.5680035557655093,0.7283300757408142
17,mean,55.7049945195516,33.17834234237671,0.5445025982951351,0.7488072315851847
18,mean,57.59806696573893,34.316363175710045,0.5131305519915108,0.7955284267663956
19,mean,59.926767667134605,35.56495030721029,0.47266700716139803,0.8247046321630478
20,mean,60.36316712697347,36.57358407974243,0.46454458960979106,0.8374015440543493
21,mean,62.26343377431234,37.624115308125816,0.43038688656681784,0.8701407462358475
22,mean,62.96092987060547,38.810768604278564,0.417555814412721,0.8952531516551971
23,mean,65.16996892293294,39.8552459081014,0.3756268259527542,0.9349239319562912
24,mean,65.85566902160645,40.98150380452474,0.3632779138992912,0.9496601571639379
